id;pt_BR;en;fr;it;nl;pt;es;de
Boss>10020;[[BO\10003]] Por que eu deveria querer isto?;[[BO\10003]]Why would I want that?;[[BO\10003]]Pourquoi voudrais-je ça ?;[[BO\10003]]Cosa dovrei farci?;[[BO\10003]]Wat moet ik hiermee?;[[BO\10003]]Para que é que eu podia querer isso?;[[BO\10003]]¿Para qué lo quiero?;[[BO\10003]]Was soll ich damit?
Boss>10021;[[BO\10003]] Por que eu deveria querer isto?;[[BO\10003]]Why would I want that?;[[BO\10003]]Pourquoi voudrais-je ça ?;[[BO\10003]]Cosa dovrei farci?;[[BO\10003]]Wat moet ik hiermee?;[[BO\10003]]Para que é que eu podia querer isso?;[[BO\10003]]¿Para qué lo quiero?;[[BO\10003]]Was soll ich damit?
Boss>10022;[[BO\10003]] Por que eu deveria querer isto?;[[BO\10003]]Why would I want that?;[[BO\10003]]Pourquoi voudrais-je ça ?;[[BO\10003]]Cosa dovrei farci?;[[BO\10003]]Wat moet ik hiermee?;[[BO\10003]]Para que é que eu podia querer isso?;[[BO\10003]]¿Para qué lo quiero?;[[BO\10003]]Was soll ich damit?
Boss>10023;[[BO\10003]] Por que eu deveria querer isto?;[[BO\10003]]Why would I want that?;[[BO\10003]]Pourquoi voudrais-je ça ?;[[BO\10003]]Cosa dovrei farci?;[[BO\10003]]Wat moet ik hiermee?;[[BO\10003]]Para que é que eu podia querer isso?;[[BO\10003]]¿Para qué lo quiero?;[[BO\10003]]Was soll ich damit?
Boss>10024;[[BO\10003]] Por que eu deveria querer isto?;[[BO\10003]]Why would I want that?;[[BO\10003]]Pourquoi voudrais-je ça ?;[[BO\10003]]Cosa dovrei farci?;[[BO\10003]]Wat moet ik hiermee?;[[BO\10003]]Para que é que eu podia querer isso?;[[BO\10003]]¿Para qué lo quiero?;[[BO\10003]]Was soll ich damit?
Jobs>99;[[P1\PE\99]]Senhorita Selig?;[[P1\PE\99]]Miss Selig?;[[P1\PE\99]]Mademoiselle Selig ?;[[P1\PE\99]]Sig.na Marini?;[[P1\PE\99]]Mevrouw Selig?;[[P1\PE\99]]Menina Selig?;[[P1\PE\99]]¿Señorita Selig?;[[P1\PE\99]]Fräulein Selig?
Jobs>100;[[PE\100]]Olá chefe, aqui estão os formulários atuais. Qual você quer?;[[PE\100]]Hello boss, here are the current applications. Which ones do you want?;[[PE\100]]Bonjour chef, voici les candidatures du jour. Lesquelles voulez-vous voir ?;[[PE\100]]Salve capo. Ecco le richieste di assunzione attuali. Quali desidera?;[[PE\100]]Hallo baas, hier zijn de huidige sollicitaties. Welke wilt u hebben?;[[PE\100]]Olá chefe, aqui tem as candidaturas actuais. Quais são as que pretende?;[[PE\100]]Hola jefe, aquí tiene las solicitudes actuales. ¿Cuáles quiere?;[[PE\100]]Hallo Boss, hier sind die aktuellen Bewerbungen. Welche möchten Sie?
Jobs>101;[[PE\101]]Olá chefe.Recebemos novos formulários esta manhã. Se você vier até aqui, eu lhes mostrarei.;[[PE\101]]Hello boss. We got new applications this morning. If you come over, I'll show them to you.;[[PE\101]]Bonjour chef. Nous avons de nouvelles candidatures ce matin. Si vous passez nous voir, je pourrai vous les montrer.;[[PE\101]]Salve capo. Oggi ci sono nuove richieste di assunzione. Se passa in ufficio gliele mostro.;[[PE\101]]Hallo baas, we hebben vanmorgen nieuwe sollicitaties gekregen. Als u langskomt laat ik ze u zien.;[[PE\101]]Olá chefe. Recebemos novas candidaturas esta manhã. Se passar por cá, eu mostro-lhas.;[[PE\101]]Hola jefe, hemos recibido nuevas solicitudes esta mañana. Si quiere pásese a verlas.;[[PE\101]]Hallo Boss. Wir haben heute morgen neue Bewerbungen bekommen. Wenn Sie vorbeikommen, zeige ich Sie Ihnen.
Jobs>9990101;%li consultores µ%li pilotos µ%li comissários de bordo;%li advisors µ%li pilots µ%li flight attendants;%li conseillers µ%li pilotes µ%li hôtesses et stewards;%li consulenti µ%li piloti µ%li assistenti di volo;%li adviseurs µ%li piloten µ%li Stewardessen;%li conselheiros µ%li pilotos µ%li assistentes de bordo;%li asesores µ%li pilotos µ%li azafatas;%li Berater µ%li Piloten µ%li Stewardessen
Jobs>102;[[PE\102]]Sim, Chefe?;[[PE\102]]Yes, Boss?;[[PE\102]]Oui, chef ?;[[PE\102]]Sì, capo?;[[PE\102]]Ja baas?;[[PE\102]]Sim, Chefe?;[[PE\102]]Diga, jefe;[[PE\102]]Ja, Chef?
Jobs>200;[[P1\PE\200]]Estou procurando consultores.;[[P1\PE\200]]I'm looking for advisors.;[[P1\PE\200]]Je cherche des conseillers.;[[P1\PE\200]]Cerco consulenti. (%li Domanda di assunzione);[[P1\PE\200]]ik zoek adviseurs.;[[P1\PE\200]]Procuro conselheiros.;[[P1\PE\200]]Necesito asesores.;[[P1\PE\200]]Ich suche Berater. (%li Bewerbungen)
Jobs>201;[[P1\PE\201]]Estou procurando pilotos.;[[P1\PE\201]]I'm looking for pilots.;[[P1\PE\201]]Je cherche des pilotes.;[[P1\PE\201]]Cerco piloti. (%li Domanda di assunzione);[[P1\PE\201]]Ik zoek piloten.;[[P1\PE\201]]Procuro pilotos.;[[P1\PE\201]]Necesito pilotos. (%li solicitudes);[[P1\PE\201]]Ich suche Piloten. (%li Bewerbungen)
Jobs>202;[[P1\PE\202]]Estou procurando comissários de bordo.;[[P1\PE\202]]I'm looking for flight attendants.;[[P1\PE\202]]Je cherche des hôtesses et des stewards.;[[P1\PE\202]]Cerco assistenti di volo. (%li Domanda di assunzione);[[P1\PE\202]]Ik zoek stewardessen.;[[P1\PE\202]]Procuro assistentes de bordo.;[[P1\PE\202]]Necesito auxiliares de vuelo. (%li solicitudes);[[P1\PE\202]]Ich suche Flugbegleiter. (%li Bewerbungen)
Jobs>203;[[P1\PE\203]]Obrigado, por enquanto é só.;[[P1\PE\203]]Thanks, that's all for now.;[[P1\PE\203]]Merci, c'est tout pour le moment.;[[P1\PE\203]]Grazie, per il momento è tutto.;[[P1\PE\203]]Bedankt, dat was alles.;[[P1\PE\203]]Obrigado, é tudo.;[[P1\PE\203]]Gracias, eso es todo por ahora.;[[P1\PE\203]]Danke, das war's schon.
Jobs>250;[[PE\250]]Mais alguma coisa?;[[PE\250]]Anything else?;[[PE\250]]Autre chose ?;[[PE\250]]Nient'altro?;[[PE\250]]Anders nog iets?;[[PE\250]]Mais alguma coisa?;[[PE\250]]¿Algo más?;[[PE\250]]Sonst noch was?
Jobs>300;[[PE\300]]Oh, obrigado. Que cartão postal legal.;[[PE\300]]Oh thanks. What a nice postcard.;[[PE\300]]Oh, merci. Quelle jolie carte postale !;[[PE\300]]Oh grazie. È molto bella.;[[PE\300]]Oh, bedankt. Wat een mooie ansichtkaart.;[[PE\300]]Oh obrigado. Que bonito postal.;[[PE\300]]Ah, gracias. Qué bonito.;[[PE\300]]Oh danke. Die ist aber schön.
Jobs>301;[[PE\301]]Com certeza. Sirva-se.;[[PE\301]]Sure. Just help yourself.;[[PE\301]]Bien sûr. Servez-vous.;[[PE\301]]Certo. Faccia pure.;[[PE\301]]Natuurlijk. Bedien jezelf.;[[PE\301]]Claro. Esteja à vontade.;[[PE\301]]Naturalmente. Sírvase, por favor.;[[PE\301]]Natürlich. Bitte bedienen Sie sich.
Jobs>302;[[PE\302]]Ainda preciso dos tabletes.;[[PE\302]]I still need the tablets.;[[PE\302]]J'ai encore besoin des comprimés.;[[PE\302]]Mi servono ancora le pastiglie.;[[PE\302]]Ik heb nog steeds de tabletten nodig.;[[PE\302]]Ainda preciso dos comprimidos.;[[PE\302]]Todavía necesito las pastillas.;[[PE\302]]Die Tabletten brauche ich noch.
Jobs>499;[[P1\PE\499]]Sr. Hagedorn?;[[P1\PE\499]]Mr. Hagedorn?;[[P1\PE\499]]M. Hagedorn ?;[[P1\PE\499]]Sig. Biancospino?;[[P1\PE\499]]Meneer Hagedorn?;[[P1\PE\499]]Mr. Hagedorn?;[[P1\PE\499]]¿Señor Hagedorn?;[[P1\PE\499]]Herr Hagedorn?
Jobs>500;[[PE\500]]Oi, Chefe, que posso fazer por você?;[[PE\500]]Hi, Boss, what can I do for you?;[[PE\500]]Bonjour, chef, que puis-je faire pour vous ?;[[PE\500]]Salve capo, cosa posso fare per lei?;[[PE\500]]Dag baas, wat kan ik voor u doen?;[[PE\500]]Olá, chefe, em que é que o posso ajudar?;[[PE\500]]Hola, jefe. ¿Qué puedo hacer por usted?;[[PE\500]]Hallo, Chef, was kann ich für Sie tun?
Jobs>501;[[PE\501]]Recursos humanos, Sr. Hagedorn. Oh, chefe, é você! Como posso ajudá-lo?;[[PE\501]]Personnel department, Mr Hagedorn. Oh, boss, it's you! How can I help you?;[[PE\501]]Ressources humaines, M. Hagedorn. Ah, c'est vous chef ! Comment puis-je vous aider ?;[[PE\501]]Ufficio del personale, parla Biancospino. Salve capo, è lei. Cosa desidera?;[[PE\501]]Personeelsafdeling, Hagedorn. Oh, baas, u bent het! wat kan ik voor u doen?;[[PE\501]]Departamento de pessoal, Mr Hagedorn. Oh, chefe! Em que é que o posso ajudar?;[[PE\501]]Departamento de personal, Hagedorn al habla. ¡Ah, es usted, jefe! ¿Qué hay?;[[PE\501]]Personalabteilung, Hagedorn. Oh, Chef, Sie sind's! Was liegt an?
Jobs>502;[[PE\502]]Mais alguma coisa, chefe?;[[PE\502]]Anything else, boss?;[[PE\502]]Autre chose, chef ?;[[PE\502]]Nient'altro, capo?;[[PE\502]]Anders nog iets baas?;[[PE\502]]Mais alguma coisa, chefe?;[[PE\502]]¿Algo más, jefe?;[[PE\502]]Sonst noch etwas, Chef?
Jobs>503;[[PE\503]]Sim, chefe?;[[PE\503]]Yes, boss?;[[PE\503]]Oui, chef ?;[[PE\503]]Sì, capo?;[[PE\503]]Ja, baas?;[[PE\503]]Sim, chefe?;[[PE\503]]Diga, jefe;[[PE\503]]Ja, Chef?
Jobs>600;[[P1\PE\600]]Aumente o salário de todos os empregados em 10%%.;[[P1\PE\600]]Increase the salary of all employees by 10%%.;[[P1\PE\600]]Augmentez le salaire de tous les employés de 10%%.;[[P1\PE\600]]Aumenti lo stipendio di tutti i dipendenti del 10%%.;[[P1\PE\600]]Verhoog het salaris van alle medewerkers met 10%%.;[[P1\PE\600]]Aumente o salário de todos os funcionários em 10%%.;[[P1\PE\600]]Aumente el sueldo a todos los empleados un 10%%.;[[P1\PE\600]]Erhöhen Sie allen Angestellten das Gehalt um 10%%.
Jobs>601;[[P1\PE\601]]Estes são tempos difíceis, reduza o salário de todos os empregados em 10%%.;[[P1\PE\601]]These are difficult times, cut the salary of all employees by 10%%.;[[P1\PE\601]]Les temps sont durs, réduisez le salaire de tous les employés de 10%%.;[[P1\PE\601]]Sono tempi duri. Riduca lo stipendio di tutti i dipendenti del 10%%.;[[P1\PE\601]]Het zijn moeilijke tijden, verlaag het salaris van alle medewerkers met 10%%.;[[P1\PE\601]]Os tempos são difíceis, diminua o salário de todos os funcionários em 10%%.;[[P1\PE\601]]Vivimos tiempos difíciles, baje el sueldo a todos los empleados un 10%%.;[[P1\PE\601]]Die Zeiten sind hart, kürzen Sie allen Angestellten das Gehalt um 10%%.
Jobs>602;[[P1\PE\602]]Mostre-me o arquivo dos meus consultores.;[[P1\PE\602]]Show me the file with my advisors.;[[P1\PE\602]]Montrez-moi le fichier de mes conseillers.;[[P1\PE\602]]Mi faccia vedere la cartella dei consulenti.;[[P1\PE\602]]Laat me de map zien met alle adviseurs.;[[P1\PE\602]]Mostre-me o ficheiro com os meus conselheiros.;[[P1\PE\602]]Zeigen Sie mir den Ordner mit meinen Beratern.;[[P1\PE\602]]Zeigen Sie mir den Ordner mit meinen Beratern.
Jobs>603;[[P1\PE\603]]Mostre-me o arquivo dos meus pilotos.;[[P1\PE\603]]Show me the file with my pilots.;[[P1\PE\603]]Montrez-moi le fichier de mes pilotes.;[[P1\PE\603]]Mi faccia vedere la cartella dei piloti.;[[P1\PE\603]]Laat me de map zien met alle piloten.;[[P1\PE\603]]Mostre-me o ficheiro com os meus pilotos.;[[P1\PE\603]]Tráigame la carpeta de pilotos.;[[P1\PE\603]]Zeigen Sie mir den Ordner mit meinen Piloten.
Jobs>604;[[P1\PE\604]]Mostre-me o arquivo dos meus comissários de bordo.;[[P1\PE\604]]Show me the file with my flight attendants.;[[P1\PE\604]]Montrez-moi le fichier de mes hôtesses et de mes stewards.;[[P1\PE\604]]Mi faccia vedere la cartella degli assistenti di volo.;[[P1\PE\604]]Laat me de map zien met alle vliegend personeel.;[[P1\PE\604]]Mostre-me o ficheiro com as minhas assistentes de bordo.;[[P1\PE\604]]Tráigame la carpeta de auxiliares de vuelo.;[[P1\PE\604]]Zeigen Sie mir den Ordner mit meinen Flugbegleitern.
Jobs>605;[[P1\PE\605]]Obrigado e tchau.;[[P1\PE\605]]Thanks and goodbye.;[[P1\PE\605]]Merci et au revoir.;[[P1\PE\605]]Grazie e arrivederci.;[[P1\PE\605]]Bedankt en tot ziens.;[[P1\PE\605]]Obrigado e adeus.;[[P1\PE\605]]Gracias, hasta luego.;[[P1\PE\605]]Danke und Tschüss.
Jobs>700;[[PE\700]]Certo, seus empregados ficarão felizes em saber disto.;[[PE\700]]Sure, your employees will be glad to hear that.;[[PE\700]]Bien sûr, vos employés seront contents d'apprendre ça.;[[PE\700]]Certo. I dipendenti ne saranno contenti.;[[PE\700]]Natuurlijk, uw mensen zullen blij zijn dat te horen.;[[PE\700]]Com prazer, os seus funcionários vão ficar satisfeitos com isso. µ;[[PE\700]]De acuerdo, la gente se va a llevar una alegría.;[[PE\700]]Das mach' ich gerne, da werden sich die Leute freuen.
Jobs>800;[[PE\800]]Os empregados não vão gostar disto. Você realmente quer que eu reduza os salários?;[[PE\800]]The employees won't like that. Do you really want me to cut the salaries?;[[PE\800]]Les employés ne vont pas apprécier. Voulez-vous vraiment réduire les salaires ?;[[PE\800]]I dipendenti non lo gradiranno. Vuole veramente che riduca gli stipendi?;[[PE\800]]Uw mensen zullen daar niet blij mee zijn. Wilt u echt dat ik de salarissen verlaag?;[[PE\800]]Os funcionários não vão gostar nada disso. Quer mesmo que eu diminua os salários?;[[PE\800]]Esto no va a gustar a la gente. ¿De verdad quiere que les baje el sueldo?;[[PE\800]]Das wird den Leuten aber nicht gefallen. Soll ich wirklich die Gehälter kürzen?
Jobs>810;[[P1\PE\810]]Sim, é preciso. Tenho certeza que meus empregados vão entender.;[[P1\PE\810]]Yes, it's necessary. I'm sure my employees will understand.;[[P1\PE\810]]Oui, c'est nécessaire. Je pense que mes employés comprendront.;[[P1\PE\810]]Sì, è necessario. Di certo i dipendenti capiranno.;[[P1\PE\810]]Ja, het is nodig. Ik weet dat mijn personeel het zal begrijpen.;[[P1\PE\810]]Sim, é necessário. Tenho a certeza que os funcionários vão entender.;[[P1\PE\810]]Sí, no hay remedio. Estoy seguro de que los empleados lo entenderán.;[[P1\PE\810]]Ja, es muß sein. Ich bin sicher, meine Angestellten werden es verstehen.
Jobs>811;[[P1\PE\811]]Você tem razão, deve haver um jeito melhor.;[[P1\PE\811]]You're right, there must be a better way.;[[P1\PE\811]]Vous avez raison, il doit y avoir un meilleur moyen.;[[P1\PE\811]]Ha ragione. Deve esserci una soluzione migliore.;[[P1\PE\811]]Je hebt gelijk. Er moet een betere manier zijn.;[[P1\PE\811]]Tem razão, tem de haver outra maneira.;[[P1\PE\811]]Tiene razón, debe haber otro recurso.;[[P1\PE\811]]Sie haben recht, es muß einen anderen Weg geben.
Jobs>820;[[PE\820]]Ok, mais alguma coisa?;[[PE\820]]Okay, anything else?;[[PE\820]]OK. Autre chose ?;[[PE\820]]OK. Nient'altro?;[[PE\820]]Oke, anders nog iets?;[[PE\820]]Ok, mais alguma coisa?;[[PE\820]]Okay. ¿Algo más?;[[PE\820]]Okay, was sonst noch?
Jobs>900;[[PE\900]]Por telefone? Você tem que vir até aqui.;[[PE\900]]By phone? You have to come over for that.;[[PE\900]]Par téléphone ? Vous devez venir pour ça.;[[PE\900]]Per telefono? Deve venire qui per questa faccenda.;[[PE\900]]Per telefoon? Daarvoor moet u langskomen.;[[PE\900]]Por telefone? Para isso tem de vir cá.;[[PE\900]]¿Por teléfono? Tiene que pasarse por aquí.;[[PE\900]]Per Telefon? Da müssen eben vorbeikommen.
Jobs>950;[[PE\950]]Chefe, nossos funcionários da aviação estão em greve. Eles exigem aumento. O que você quer que eu faça?;[[PE\950]]Boss, our flight personnel is on strike. They are demanding a raise. What do you want me do to?;[[PE\950]]Chef, notre personnel navigant est en grève. Il demande une hausse des salaires. Que voulez-vous que je fasse ?;[[PE\950]]Capo, il personale di volo è in sciopero. Cosa vuole che faccia?;[[PE\950]]Baas, ons vliegend personeel is aan het staken. Ze willen een salarisverhoging. Wat wilt u dat ik doe?;[[PE\950]]Chefe, a nossa tripulação está em greve. Exige um aumento. O que devo fazer?;[[PE\950]]Jefe, el personal de vuelo está en huelga. Piden un aumento de sueldo. ¿Qué hago?;[[PE\950]]Chef, unser Flugpersonal streikt. Sie verlangen mehr Gehalt. Was soll ich machen?
Jobs>960;[[P1\PE\600]]Aumente o salário de todos os empregados em 10%%.;[[P1\PE\600]]Increase the salary of all employees by 10%%.;[[P1\PE\600]]Augmentez le salaire de tous les employés de 10%%.;[[P1\PE\600]]Aumenti lo stipendio di tutti i dipendenti del 10%%.;[[P1\PE\600]]Verhoog het salaris van al het personeel met 10%%.;[[P1\PE\600]]Aumente o salário de todos os funcionários em 10%%.;[[P1\PE\600]]Aumente el sueldo a todos los empleados un 10%%.;[[P1\PE\600]]Erhöhen Sie allen Angestellten das Gehalt um 10%%.
Jobs>961;[[P1\PE\961]]Diga às pessoas que elas têm que trabalhar, caso contrário, vou despedí-las.;[[P1\PE\961]]Tell the people, they have to work. Or I'll fire them.;[[P1\PE\961]]Dites-leur qu'ils doivent travailler, sans quoi je les renverrai.;[[P1\PE\961]]Dica a tutti che devono lavorare, altrimenti li licenzio.;[[P1\PE\961]]Vertel het personeel dat ze moeten gaan werken. Of ik zal ze ontslaan.;[[P1\PE\961]]Diga-lhes que têm de trabalhar ou eu despeço-os.;[[P1\PE\961]]Diga a la gente que hay que trabajar. Si no, los mando a la calle.;[[P1\PE\961]]Sagen Sie den Leuten, sie sollen arbeiten. Sonst werfe ich sie raus.
Jobs>962;[[P1\PE\962]]Não faça nada. Eu vou cuidar disto.;[[P1\PE\962]]Don't do anything. I'll take care of it.;[[P1\PE\962]]Ne faites rien. Je m'en occuperai.;[[P1\PE\962]]Non faccia nulla. Me ne occupo io.;[[P1\PE\962]]Die niets. Ik zal dat regelen.;[[P1\PE\962]]Não faça nada. Eu trato disso.;[[P1\PE\962]]No haga nada. Yo me encargo.;[[P1\PE\962]]Machen Sie nichts. Ich regele das.
Jobs>970;[[PE\970]]Ok. Então, tenho certeza que eles vão parar a greve.;[[PE\970]]Okay. I'm sure they'll stop their strike then.;[[PE\970]]D'accord. Je suis sûr qu'ils mettront fin à leur grève.;[[PE\970]]OK. Sono certo che revocheranno lo sciopero.;[[PE\970]]Oke. Ik ben zeker dat ze dan zullen stoppen met staken.;[[PE\970]]Ok. Tenho a certeza que assim acaba a greve.;[[PE\970]]Vale, seguro que con eso suspenden la huelga.;[[PE\970]]Okay. Ich bin sicher, dann werden sie ihren Streik beenden.
Jobs>971;[[PE\971]]Se você acha que sim. Mas, não sei se é uma boa idéia.;[[PE\971]]If you think so. But I don't know if it's a good idea.;[[PE\971]]Si vous voulez. Mais je ne sais pas si c'est une bonne idée.;[[PE\971]]Se proprio vuole, ma non credo che sia una buona idea.;[[PE\971]]Als u het denkt. Maar ik weet niet of dat een goed idee is.;[[PE\971]]Se acha que sim... Mas eu não sei se isso é uma boa ideia.;[[PE\971]]Lo que usted diga, pero no sé si es buena idea.;[[PE\971]]Wenn Sie meinen. Aber ich weiß nicht, ob das gut ist.
Jobs>1001;[[PE\1001]]Chefe, nossos funcionários da aviação estão descontentes, mas, pelo menos, eles pararam a greve. Agora, voltarão a voar.;[[PE\1001]]Boss, our flight personnel are annoyed. But at least they stopped the strike. They'll fly again now.;[[PE\1001]]Chef, notre personnel navigant est mécontent. Mais au moins ils ont arrêté la grève. Ils vont reprendre le travail.;[[PE\1001]]Capo, il personale di volo è seccato, ma ha comunque revocato lo sciopero. Ora torneranno al lavoro.;[[PE\1001]]Baas, ons vliegend personeel werd woedend. Maar ze zijn tenminste gestopt met staken. Ze zullen nu weer vliegen.;[[PE\1001]]Chefe, a nossa tripulação está descontente. Mas pelo menos acabou a greve. Vão voltar a voar.;[[PE\1001]]Jefe, el personal de vuelo está enfadado, pero al menos han suspendido la huelga. Vuelven al trabajo.;[[PE\1001]]Chef, unser Flugpersonal ist sauer. Aber zumindest haben sie den Streik beendet. Sie werden jetzt wieder fliegen.
